song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Azucar,0,438573,0.17800000000000002,0.491,0.524,0.19899999999999998,9,0.133,-10.833,0,0.0546,101.944,4,0.469
FEFE (feat. Nicki Minaj & Murda Beatz),96,179404,0.08800000000000001,0.9309999999999999,0.387,0.0,1,0.136,-9.127,1,0.41200000000000003,125.978,4,0.376
Brand New - Dirty,45,220573,0.006790000000000001,0.591,0.9420000000000001,0.0,0,0.121,-4.239,1,0.366,92.57799999999999,4,0.578
De Corazón,21,247153,0.423,0.589,0.495,0.0,2,0.113,-8.588,1,0.035,159.859,4,0.188
Hunger Strike - 25th Anniversary Mix,63,246266,0.0249,0.384,0.733,2.61e-05,7,0.114,-6.522,1,0.0318,137.834,4,0.314
Golden,43,251000,0.054000000000000006,0.615,0.591,1.58e-05,2,0.138,-8.599,0,0.113,163.88099999999997,4,0.39299999999999996
All For You,52,219640,0.14,0.643,0.718,0.00011,1,0.106,-4.3660000000000005,0,0.039,114.03,4,0.691
Eastside (with Halsey & Khalid),98,173799,0.555,0.56,0.68,0.0,6,0.11599999999999999,-7.648,0,0.321,89.391,4,0.319
Waitin' Around To Die,40,145586,0.512,0.614,0.46399999999999997,3.7000000000000006e-06,9,0.142,-14.047,0,0.0397,102.355,4,0.462
Return Of The Mack,73,213093,0.0063100000000000005,0.715,0.833,0.0,2,0.16399999999999998,-5.379,1,0.10800000000000001,95.48700000000001,4,0.612
Hard Workin' Man,52,178493,0.33299999999999996,0.6920000000000001,0.77,1.17e-06,0,0.0552,-9.361,1,0.0369,151.51,4,0.731
Little Girl Of Mine,42,192106,0.446,0.441,0.589,0.0,8,0.155,-8.845,1,0.0751,199.729,4,0.961
comethru,77,181520,0.603,0.7979999999999999,0.175,0.0,0,0.625,-12.603,1,0.0594,93.994,4,0.633
Worth It,78,224573,0.063,0.884,0.765,7.04e-06,8,0.11800000000000001,-3.865,1,0.0882,99.98700000000001,4,0.594
SS,36,240081,0.0031,0.557,0.583,0.0,6,0.18,-7.082000000000001,1,0.0333,135.998,4,0.522
Rude,76,224840,0.0423,0.774,0.7559999999999999,0.0,1,0.305,-4.995,1,0.0389,144.032,4,0.9309999999999999
Fade To Black,33,242622,0.000633,0.467,0.856,0.473,2,0.10300000000000001,-3.926,1,0.0429,92.566,4,0.444
Come On Eileen,72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.79899999999999,4,0.7809999999999999
Hey Ya! - Radio Mix / Club Mix,75,235213,0.0588,0.7190000000000001,0.9670000000000001,0.00024900000000000004,0,0.20600000000000002,-2.435,1,0.0552,79.505,4,0.9640000000000001
Not Over You,69,218520,0.255,0.63,0.894,0.0,10,0.18100000000000002,-4.592,1,0.0544,142.05100000000002,4,0.364
Dance In The Dark,46,289013,2.99e-05,0.645,0.768,4.49e-05,8,0.276,-6.211,1,0.036000000000000004,120.96600000000001,4,0.0986
Highway Tune,73,180640,0.0107,0.579,0.9570000000000001,0.158,4,0.263,-2.94,1,0.0521,123.993,4,0.515
Lost in Paris,65,194023,0.364,0.7879999999999999,0.711,2.07e-05,1,0.0838,-7.811,0,0.0597,104.149,4,0.802
Bitch,42,145573,0.0167,0.8320000000000001,0.6940000000000001,0.0,5,0.0698,-4.633,1,0.14300000000000002,121.992,4,0.47600000000000003
Abu Debe,58,196003,0.134,0.718,0.57,0.0,7,0.12300000000000001,-5.8229999999999995,0,0.0525,119.77799999999999,4,0.159
KANA,62,207378,0.345,0.853,0.8220000000000001,0.00011399999999999999,10,0.13,-5.917000000000001,0,0.212,102.82,4,0.62
See No Evil,52,284293,0.569,0.52,0.435,0.0,9,0.161,-9.147,1,0.284,101.584,5,0.0717
Slow Burn,66,246133,0.462,0.555,0.43,0.00019099999999999998,2,0.0869,-9.105,1,0.0295,147.613,4,0.27399999999999997
Autumn,18,284055,0.0792,0.862,0.485,0.8809999999999999,1,0.10099999999999999,-12.14,1,0.0628,120.00299999999999,4,0.145
Turnin' Me On,71,288573,0.309,0.628,0.708,1.32e-06,11,0.109,-7.045,0,0.0287,111.04700000000001,4,0.276
Lost In Japan - Remix,85,201253,0.0882,0.6940000000000001,0.852,0.0,7,0.33399999999999996,-5.34,0,0.257,107.178,4,0.377
Stuck (with Arin Ray),60,270866,0.0994,0.509,0.6890000000000001,7.31e-05,1,0.0986,-5.034,1,0.245,94.564,4,0.695
I Hate Everything About You,75,231480,0.00461,0.498,0.83,0.0,6,0.139,-5.157,0,0.0421,89.34200000000001,4,0.45299999999999996
Tribe (with J. Cole),59,238053,0.24100000000000002,0.755,0.594,0.0,7,0.107,-5.906000000000001,1,0.21600000000000003,178.929,4,0.237
Mess Around,61,160226,0.43700000000000006,0.565,0.9620000000000001,0.0,8,0.055999999999999994,-2.9810000000000003,1,0.064,148.808,4,0.9059999999999999
Innerbloom (What So Not Remix),57,277199,0.135,0.43700000000000006,0.708,6.57e-05,7,0.152,-6.627000000000001,0,0.095,137.971,4,0.10800000000000001
Love Runs Out,63,224226,0.16699999999999998,0.7190000000000001,0.935,0.0,7,0.0973,-3.752,1,0.0589,120.022,4,0.738
Man Can't,19,172714,0.07400000000000001,0.845,0.787,0.0,9,0.10400000000000001,-6.787999999999999,1,0.28800000000000003,139.986,4,0.507
Don't Stop (Color on the Walls),2,174920,0.00183,0.611,0.948,0.0995,1,0.0969,-3.7510000000000003,0,0.0753,133.004,4,0.79
Shot Down,75,207106,0.893,0.767,0.512,0.000223,6,0.10300000000000001,-6.777,1,0.0591,123.921,4,0.489
Feathers,39,138051,0.929,0.521,0.19399999999999998,0.0,2,0.0931,-14.412,1,0.0457,115.39200000000001,4,0.324
Love Is Mystical,17,214373,0.00506,0.5660000000000001,0.865,1.31e-05,0,0.215,-5.082,0,0.0387,105.964,4,0.684
Bahare Man,15,438186,0.975,0.381,0.237,0.016,3,0.17,-9.077,0,0.0319,74.002,3,0.244
broken,49,204878,0.00236,0.667,0.716,2.09e-06,7,0.0421,-5.693,1,0.0478,122.976,4,0.44
Be Right Here,72,191000,0.00349,0.625,0.8640000000000001,2.2e-05,1,0.131,-3.9419999999999997,0,0.040999999999999995,123.022,4,0.115
Blurry Eyes (feat. RUNN),51,205499,0.0978,0.7240000000000001,0.6990000000000001,5.96e-05,4,0.0646,-5.566,0,0.0932,118.111,4,0.565
Waiting For Love,8,228750,0.299,0.575,0.75,0.0,6,0.268,-3.798,0,0.0438,128.091,4,0.609
Get You - Recorded at Spotify Studios NYC,66,226720,0.316,0.6729999999999999,0.596,1.88e-05,11,0.107,-6.489,0,0.0438,75.02199999999999,4,0.22
All Night Long,64,216205,0.293,0.7659999999999999,0.9420000000000001,0.000234,7,0.332,-2.452,1,0.0499,109.954,4,0.608
U Can't Touch This,73,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222000000000001,0,0.0875,133.148,4,0.866
You Got It,68,210266,0.596,0.649,0.618,1.46e-06,9,0.192,-10.728,1,0.0265,114.68799999999999,4,0.667
Boom Clap,61,175615,0.57,0.653,0.525,0.0,4,0.141,-7.446000000000001,1,0.0414,156.996,4,0.633
The Way You Used To Do,60,274281,0.0102,0.474,0.843,0.10400000000000001,0,0.36200000000000004,-5.909,1,0.272,97.691,4,0.433
Sunday Candy,71,226013,0.53,0.511,0.596,0.0,0,0.0798,-6.56,1,0.22399999999999998,158.063,4,0.5539999999999999
Telephone,52,220626,0.007679999999999999,0.8290000000000001,0.813,0.00038500000000000003,3,0.114,-5.811,1,0.044000000000000004,122.01799999999999,4,0.743
The Ketchup Song (Asereje) - Spanish Version,16,211893,0.009729999999999999,0.5870000000000001,0.905,0.000379,6,0.122,-8.607999999999999,1,0.11,184.93099999999998,4,0.898
Electricity (with Dua Lipa),94,238173,0.0104,0.588,0.67,3.33e-06,0,0.33799999999999997,-6.439,1,0.0473,118.15899999999999,4,0.505
Infrared,63,170240,0.0518,0.674,0.578,0.0055,10,0.72,-8.767999999999999,0,0.298,112.265,5,0.163
La Bamba,66,126960,0.787,0.516,0.809,0.000331,0,0.303,-6.419,1,0.0545,75.09899999999999,4,0.9390000000000001
You Spin Me Round (Like a Record),34,196800,0.006,0.5539999999999999,0.851,0.0242,6,0.405,-10.526,0,0.0334,128.10299999999998,4,0.96
Nice For What,68,210925,0.0934,0.5670000000000001,0.9129999999999999,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792
Dancing in the Moonlight,77,164009,0.27,0.659,0.617,0.0,11,0.187,-5.862,0,0.0649,119.85799999999999,4,0.187
OFF,40,194526,0.33899999999999997,0.9309999999999999,0.7290000000000001,0.0,11,0.0971,-3.963,0,0.126,130.02200000000002,4,0.624
Qué dirá el santo padre,37,169960,0.604,0.703,0.7070000000000001,0.0,5,0.9159999999999999,-7.695,0,0.115,116.056,4,0.526
Do You Feel Like We Do,48,836666,0.0439,0.295,0.568,0.0117,0,0.977,-8.232000000000001,1,0.0284,98.28399999999999,4,0.384
Seventeen,73,218350,0.165,0.612,0.743,4.35e-05,4,0.319,-7.25,1,0.0442,118.913,4,0.34700000000000003
Self Esteem,71,257826,0.0204,0.488,0.862,0.0,0,0.359,-7.595,1,0.0476,104.56,4,0.706
Banana Clip - Spanish Version,57,202373,0.107,0.39799999999999996,0.66,0.0,1,0.121,-5.626,0,0.12,83.82799999999999,4,0.7190000000000001
El Paso,44,214866,0.212,0.6940000000000001,0.748,0.0,8,0.298,-5.337999999999999,0,0.129,192.055,4,0.922
My Arms Were Always Around You,70,200800,0.7240000000000001,0.643,0.436,0.45899999999999996,1,0.11,-12.245,1,0.0273,91.485,4,0.42200000000000004
Mob Ties,61,205146,0.0443,0.755,0.575,0.0012699999999999999,4,0.276,-8.392000000000001,0,0.0673,85.994,4,0.493
Wild Love - Acoustic,67,189146,0.856,0.507,0.408,0.0,11,0.102,-7.652,0,0.0396,140.03799999999998,4,0.53
Real Is Rare (Edgewood) / The Woods,0,265951,0.38299999999999995,0.6709999999999999,0.6509999999999999,7.12e-06,9,0.0652,-7.767,0,0.31,162.983,4,0.32299999999999995
The Light,76,179653,0.0178,0.83,0.5770000000000001,8.149999999999999e-05,4,0.0436,-5.156000000000001,0,0.256,92.973,4,0.63
How You Love Me,54,210468,0.182,0.513,0.8029999999999999,0.0,1,0.34,-3.635,1,0.0817,127.927,4,0.292
Revolver Riddim,44,198300,0.402,0.757,0.9109999999999999,0.0,9,0.22699999999999998,-4.663,1,0.37200000000000005,140.22799999999998,4,0.7040000000000001
Amor Querido,37,240293,0.425,0.625,0.56,0.0,9,0.285,-6.18,1,0.0273,103.708,4,0.768
LEGACY,44,257288,0.903,0.41,0.312,0.000204,8,0.195,-11.779000000000002,1,0.0459,118.961,1,0.19899999999999998
Baile Mi Mambo,24,187000,0.774,0.687,0.512,0.0328,8,0.22,-10.49,1,0.0492,123.494,4,0.961
Grapefruit,48,189773,0.00713,0.639,0.943,0.0348,11,0.20800000000000002,-3.6319999999999997,0,0.0403,123.045,4,0.365
Por Debajo De La Mesa,50,184080,0.217,0.401,0.499,0.0,0,0.149,-7.643,1,0.0272,144.276,4,0.262
Salvage (Up All Night) [feat.Poo Bear],54,197186,0.0264,0.649,0.851,0.00017900000000000001,7,0.10099999999999999,-2.718,1,0.0425,121.95299999999999,4,0.262
Mulita,52,195000,0.0306,0.873,0.562,0.000676,11,0.127,-6.252000000000001,0,0.267,108.65299999999999,4,0.6809999999999999
Should Have Been Us,66,198549,0.8490000000000001,0.695,0.359,0.0,0,0.102,-7.676,1,0.0535,85.93,4,0.389
When The Right One Comes Along,47,222000,0.887,0.628,0.21600000000000003,6.17e-06,4,0.129,-8.81,1,0.0296,138.03799999999998,4,0.337
CLAP,68,167797,0.141,0.722,0.9179999999999999,0.0,8,0.409,-2.952,1,0.0607,100.024,4,0.831
October,45,209578,0.361,0.758,0.57,1.01e-06,5,0.0867,-9.064,1,0.0373,119.11200000000001,4,0.278
Smells Like Teen Spirit,77,301920,2.8600000000000004e-05,0.516,0.9059999999999999,0.000101,1,0.105,-4.525,1,0.0658,116.775,4,0.728
Unskinny Bop - 2006 - Remaster,61,228066,0.0657,0.574,0.93,7.78e-06,1,0.10800000000000001,-2.949,1,0.0413,92.303,4,0.69
Roll Up That Loud,25,216007,0.00309,0.5820000000000001,0.5660000000000001,0.105,9,0.669,-11.039000000000001,1,0.23,160.151,4,0.27399999999999997
MOP,60,172800,0.222,0.754,0.82,0.0,1,0.0891,-5.204,0,0.325,124.985,4,0.336
Dile Que Vuelva,40,336226,0.0888,0.5720000000000001,0.937,0.0544,8,0.145,-6.64,1,0.182,171.476,4,0.856
Politics,38,299000,0.257,0.767,0.843,0.0,8,0.66,-4.628,0,0.415,86.04299999999999,4,0.324
Harps,57,199314,0.991,0.247,0.0446,0.9490000000000001,6,0.0959,-21.011999999999997,1,0.062,209.421,4,0.272
The Sound of Silence,71,185440,0.136,0.435,0.456,1.62e-06,6,0.124,-10.305,1,0.0279,107.529,4,0.529
Gonna Love Me,77,166997,0.402,0.514,0.506,2.56e-05,10,0.191,-7.095,0,0.28,88.044,4,0.312
Road Rage 2,50,192181,0.168,0.529,0.8859999999999999,0.0,1,0.102,-6.331,1,0.439,80.595,4,0.33899999999999997
Raincheck,26,179533,0.34600000000000003,0.598,0.594,0.00496,1,0.125,-9.619,0,0.05,132.158,4,0.5870000000000001
Pam Pam,69,227280,0.11900000000000001,0.879,0.6890000000000001,0.0,10,0.249,-6.43,1,0.10800000000000001,95.03399999999999,4,0.736
Solo Se Vive una Vez,56,253266,0.0205,0.7440000000000001,0.993,4.12e-06,11,0.107,-5.146,0,0.0548,131.912,4,0.9590000000000001
Too Good At Goodbyes,81,201000,0.615,0.6609999999999999,0.373,0.0,5,0.177,-8.249,1,0.0505,91.5,4,0.523
The Breach,68,253848,0.617,0.629,0.586,0.0803,1,0.129,-8.562000000000001,1,0.0269,102.995,5,0.526
Bailamos - Wild Wild West/Soundtrack Version,58,214066,0.0606,0.64,0.873,0.00159,7,0.151,-4.513999999999999,1,0.0409,99.898,4,0.544
Masterpiece (with Felix Jaehn),72,180875,0.461,0.8540000000000001,0.623,6.73e-05,2,0.0559,-5.39,1,0.066,113.04700000000001,4,0.8220000000000001
Take Me To Church,42,241688,0.634,0.5660000000000001,0.664,0.0,4,0.11599999999999999,-5.303,0,0.0464,128.945,4,0.43700000000000006
You Are Healing,48,282167,0.894,0.469,0.39,0.10300000000000001,0,0.092,-11.257,1,0.0286,80.028,4,0.085
Iris,77,289533,0.00125,0.315,0.715,7.97e-06,11,0.0942,-8.072000000000001,0,0.0362,155.925,3,0.49700000000000005
If I Were a Boy,68,249146,0.107,0.632,0.518,0.0,6,0.354,-6.126,1,0.0313,90.007,4,0.42700000000000005
Sincerely,43,188733,0.9890000000000001,0.491,0.0883,0.0192,5,0.11800000000000001,-16.332,0,0.0302,80.306,4,0.426
Oye Mujer,71,259240,0.168,0.746,0.585,0.0,4,0.264,-5.937,0,0.0491,182.018,4,0.948
Hips Don't Lie,84,218093,0.284,0.778,0.8240000000000001,0.0,10,0.405,-5.892,0,0.0712,100.024,4,0.7559999999999999
Holy,71,174666,0.134,0.614,0.585,0.000129,10,0.0948,-9.482999999999999,1,0.16399999999999998,169.905,4,0.21100000000000002
Thinking About It (Let It Go) - KVR Remix,63,183564,0.0136,0.6940000000000001,0.765,0.0,4,0.154,-7.077999999999999,0,0.0297,100.985,4,0.5770000000000001
Me Time - @ Kith NYC Mix,54,244185,0.0363,0.7190000000000001,0.703,0.867,4,0.111,-8.963,0,0.0577,119.995,4,0.171
Ghost,35,259093,0.0328,0.6679999999999999,0.603,0.0303,6,0.0984,-4.787,0,0.032,119.97200000000001,4,0.28600000000000003
El Amor Es Triste - (Love Is Blue),40,141000,0.7390000000000001,0.618,0.409,1.3699999999999998e-05,7,0.37,-11.927999999999999,1,0.0304,115.95700000000001,4,0.612
Ode To Billie Joe,53,255001,0.721,0.637,0.18899999999999997,0.0,7,0.0939,-10.725999999999999,1,0.0471,120.14200000000001,4,0.695
Virtual Insanity - Remastered,55,229360,0.12300000000000001,0.659,0.9490000000000001,0.0,6,0.133,-4.6819999999999995,1,0.105,92.025,4,0.512
"Ciega, Sordomuda",5,268360,0.0482,0.748,0.875,4.01e-06,1,0.10800000000000001,-5.752000000000001,1,0.0344,119.971,4,0.927
Yes Indeed,91,142273,0.035,0.9640000000000001,0.34600000000000003,0.0,5,0.10800000000000001,-9.309,0,0.53,119.958,4,0.562
Misty Mountains (A Cappella),0,260315,0.924,0.294,0.158,0.0964,8,0.109,-15.491,0,0.0325,99.75,4,0.0869
A New England,53,107949,0.846,0.5770000000000001,0.544,0.0,5,0.0816,-6.832000000000001,1,0.0311,83.53,4,0.725
'Til I Get It Right,35,157933,0.843,0.528,0.146,0.000356,0,0.10099999999999999,-13.270999999999999,1,0.0288,133.894,4,0.336
Culpables,88,226626,0.27899999999999997,0.728,0.8009999999999999,4.71e-06,8,0.14300000000000002,-2.9419999999999997,0,0.0683,130.059,4,0.41600000000000004
Entre Dos Mujeres,30,268695,0.547,0.6829999999999999,0.778,0.0,5,0.138,-2.464,0,0.0395,86.779,4,0.958
Pay No Mind,46,249440,0.00592,0.546,0.852,0.0,1,0.159,-2.445,1,0.102,112.18299999999999,4,0.5579999999999999
"Hey, Good Lookin' - Single Version",52,175333,0.8740000000000001,0.789,0.25,0.0,7,0.125,-12.786,1,0.0413,141.076,4,0.87
Missin You Crazy,81,226693,0.0991,0.716,0.7290000000000001,0.0,5,0.0842,-6.313,1,0.11699999999999999,131.975,4,0.276
Oblivious,37,190773,0.0404,0.647,0.7829999999999999,0.124,6,0.0635,-7.712999999999999,0,0.0548,112.37299999999999,4,0.924
Get a Job,51,169706,0.652,0.625,0.425,0.000525,7,0.124,-9.962,1,0.0359,80.024,4,0.8290000000000001
Betrayed by Light,36,232164,0.000644,0.12300000000000001,0.856,0.9259999999999999,8,0.379,-6.114,0,0.20800000000000002,147.916,4,0.0346
It's Not Living (If It's Not With You),57,248335,0.000341,0.619,0.821,4.03e-05,1,0.0648,-5.31,1,0.0301,121.223,4,0.561
Vibras,41,215120,0.175,0.7190000000000001,0.633,0.0,7,0.08,-7.712000000000001,0,0.198,90.042,4,0.747
Ultralight Beam,73,320680,0.637,0.596,0.39299999999999996,0.0,8,0.539,-8.714,1,0.38299999999999995,107.425,4,0.36
Classic (feat. POWERS),62,248516,0.00474,0.63,0.9420000000000001,0.0007440000000000001,2,0.326,-3.195,1,0.0485,101.99600000000001,4,0.5429999999999999
Ojos Chinos,35,261146,0.6759999999999999,0.81,0.7240000000000001,1.56e-05,5,0.198,-5.417000000000001,0,0.0431,94.00399999999999,4,0.968
Linger,77,274706,0.0783,0.439,0.434,4.8700000000000005e-05,7,0.14,-14.918,1,0.0265,94.845,4,0.204
Dragostea Din Tei - Original Romanian Version,2,213800,0.168,0.8,0.965,0.0,0,0.0705,-3.923,1,0.0415,130.08,4,0.71
Party Talk,50,220639,0.0259,0.648,0.6729999999999999,0.924,2,0.38799999999999996,-9.872,1,0.0452,120.008,4,0.7879999999999999
Too Cool To Dance,38,189334,0.0294,0.716,0.8690000000000001,0.0,8,0.0454,-3.318,1,0.0694,113.027,4,0.768
El Gato Volador,54,113867,0.0529,0.958,0.807,0.000654,6,0.924,-8.793,1,0.24100000000000002,109.23899999999999,4,0.87
Eye of the Tiger,77,245620,0.132,0.8170000000000001,0.599,0.00031099999999999997,0,0.0873,-9.249,0,0.0328,108.87299999999999,4,0.5479999999999999
"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",69,156426,0.0215,0.594,0.5770000000000001,0.00792,0,0.883,-12.772,1,0.0534,110.78299999999999,4,0.89
I Still See Your Face,33,218095,0.42700000000000005,0.705,0.7290000000000001,8.599999999999999e-06,8,0.15,-3.925,1,0.0451,126.04700000000001,4,0.586
Traveling,70,119000,0.993,0.335,0.17,0.955,10,0.12,-20.236,1,0.0517,77.194,4,0.0781
Up Down (Do This All Day),66,231893,0.272,0.763,0.53,0.0,5,0.16,-5.553999999999999,0,0.0577,97.03299999999999,4,0.469
Roses,72,369573,0.0481,0.7509999999999999,0.708,1.83e-05,0,0.107,-5.645,1,0.0545,108.97,4,0.509
La Vida Es Un Carnaval,24,275253,0.439,0.82,0.7170000000000001,0.00107,8,0.23600000000000002,-6.191,1,0.0722,104.005,4,0.843
I Believe in a Thing Called Love,62,184000,0.139,0.605,0.596,0.000554,9,0.10099999999999999,-6.65,1,0.028999999999999998,126.066,4,0.11900000000000001
Endless Summer Freestyle,70,237018,0.0893,0.662,0.7040000000000001,0.0,7,0.785,-4.062,1,0.46299999999999997,85.882,4,0.514
Insane in the Brain,73,208266,0.0297,0.897,0.612,0.18600000000000003,11,0.0894,-10.489,1,0.21100000000000002,102.305,4,0.767
Soundwaves of Gold,58,176400,0.753,0.601,0.5379999999999999,0.0,9,0.0991,-5.992999999999999,0,0.0297,149.963,3,0.379
Are You Gonna Be My Girl,76,213800,0.00148,0.613,0.953,0.000582,2,0.152,-3.435,1,0.0855,105.046,4,0.537
Let It Be - Remastered 2009,78,243026,0.631,0.44299999999999995,0.40299999999999997,0.0,0,0.111,-8.339,1,0.0322,143.46200000000002,4,0.41
"Jumpin', Jumpin'",72,230200,0.00543,0.7709999999999999,0.685,0.00157,1,0.0537,-4.638999999999999,1,0.0567,88.99700000000001,4,0.6829999999999999
My Type,67,206393,0.0641,0.596,0.897,5.24e-05,10,0.0628,-2.94,1,0.0462,118.0,4,0.578
Hemet Pine Singer,63,229853,0.956,0.358,0.23199999999999998,0.8959999999999999,6,0.106,-13.802999999999999,0,0.038,121.93700000000001,4,0.0742
Drivers,42,192052,0.087,0.595,0.583,1.09e-06,1,0.0822,-10.045,1,0.375,140.284,4,0.34299999999999997
Shorty DooWop,41,198893,0.341,0.818,0.5720000000000001,0.0,0,0.133,-6.919,1,0.0785,99.027,4,0.8390000000000001
Let It Be - Remastered 2009,78,243026,0.631,0.44299999999999995,0.40299999999999997,0.0,0,0.111,-8.339,1,0.0322,143.46200000000002,4,0.41
Losing Yourself,41,188906,0.327,0.855,0.764,0.0,10,0.14400000000000002,-3.905,1,0.0394,127.99,4,0.9329999999999999
My Number,72,240533,0.0319,0.639,0.7440000000000001,0.000458,6,0.466,-8.377,0,0.0368,128.047,4,0.825
Woman,63,176306,5.1e-05,0.21899999999999997,0.9520000000000001,0.0989,2,0.157,-3.6210000000000004,1,0.17600000000000002,112.88600000000001,1,0.172
singularita t,9,140487,0.9670000000000001,0.42200000000000004,0.434,0.0132,3,0.106,-10.173,0,0.226,81.695,4,0.309
Bigger Than You (feat. Drake & Quavo),82,225893,0.247,0.888,0.515,0.0,1,0.446,-6.246,1,0.271,141.009,4,0.264
TELL ME YXU LXVE ME,52,150093,0.000683,0.17300000000000001,0.958,1.3000000000000001e-05,7,0.774,-1.841,0,0.11599999999999999,95.219,3,0.204
Lose It,32,270706,0.331,0.596,0.5539999999999999,0.0862,5,0.126,-7.176,1,0.0266,138.015,4,0.494
Lazy Sunday,45,152380,0.76,0.759,0.532,0.841,0,0.127,-9.652999999999999,0,0.0391,126.04700000000001,4,0.036000000000000004
LATATA,74,202772,0.00427,0.774,0.792,1.15e-06,9,0.28300000000000003,-4.019,0,0.22399999999999998,98.1,4,0.505
Pistol Packin' Mama - Single Version,54,182500,0.784,0.6459999999999999,0.273,0.0,7,0.1,-14.194,1,0.214,200.382,4,0.897
memories,54,102400,0.971,0.5760000000000001,0.107,0.797,10,0.0807,-21.118000000000002,1,0.109,125.727,3,0.335
Basement,53,174308,0.281,0.425,0.6409999999999999,0.026000000000000002,9,0.156,-6.824,1,0.434,86.845,5,0.317
If This Is Love,57,220320,0.22399999999999998,0.7440000000000001,0.47200000000000003,0.000215,7,0.239,-9.773,0,0.111,104.05799999999999,4,0.281
Give Me Your Love (feat. John Newman & Nile Rodgers),63,209014,0.00411,0.635,0.945,2.4100000000000003e-05,2,0.314,-2.298,1,0.036000000000000004,125.024,4,0.6859999999999999
Khaar,21,408506,0.15,0.21100000000000002,0.408,0.225,11,0.0463,-7.772,0,0.0288,99.295,3,0.0787
Nothing Arrived - Live from Spotify London,30,219093,0.929,0.579,0.415,0.0018,7,0.6709999999999999,-11.599,1,0.0397,102.713,4,0.42
Adore - Piano Unplugged,53,197573,0.7390000000000001,0.5710000000000001,0.313,0.0,0,0.113,-9.833,1,0.0657,64.531,4,0.163
Leona,17,263653,0.581,0.8,0.536,0.007859999999999999,8,0.162,-8.612,1,0.0675,102.96700000000001,4,0.41600000000000004
Nappy Heads - Remix,59,322066,0.13699999999999998,0.774,0.456,6.879999999999999e-05,1,0.109,-16.027,1,0.326,97.109,4,0.642
Paradise - Bakermat Remix,53,287080,0.0434,0.7190000000000001,0.754,1e-05,11,0.051,-4.473,1,0.063,127.984,3,0.861
Lead The Way,34,206163,0.10300000000000001,0.53,0.58,0.0,8,0.11800000000000001,-8.427999999999999,0,0.494,127.3,4,0.595
Kiliki Taka Ti,47,400266,0.505,0.6,0.872,0.00145,1,0.168,-4.166,1,0.141,147.708,4,0.823
Livin' la Vida Loca,73,243160,0.00411,0.425,0.9540000000000001,0.0,1,0.0555,-3.7560000000000002,0,0.0476,178.043,4,0.9329999999999999
